Name 1;Length 1;Name 2;Length 2;Mentions;Paired
Greyjoy;90;Hal;13;1;False
Greyjoy;90;Theon;90;51;True
Greyjoy;90;eagerly;1;1;True
Greyjoy;90;Greatjon;41;2;False
Greyjoy;90;enough;10;1;False
Greyjoy;90;Cassel;34;2;False
Greyjoy;90;Mollen;23;5;False
Greyjoy;90;Lord;1013;2;False
Greyjoy;90;Jory;113;2;False
Farlen;3;Maester;301;1;False
Farlen;3;Luwin;165;1;False
Moon;37;even;11;2;False
Moon;37;Door;5;5;True
Moon;37;Brothers;16;13;True
Moon;37;Brother;12;3;False
Moon;37;farther;2;2;True
Tullys;25;Starks;62;1;False
Tullys;25;Lady;190;1;False
Tullys;25;Catelyn;606;1;False
Albett;7;Rast;16;1;False
Albett;7;Halder;45;2;False
Lannisters;129;Renly;124;1;False
Lannisters;129;Sansa;534;1;False
Lannisters;129;Ned;902;1;False
Lannisters;129;never;22;2;False
Lannisters;129;too;22;1;False
Lannisters;129;Lord;1013;1;False
Desmond;20;Tomard;23;2;False
Desmond;20;Tom;32;2;False
Isle;5;Dorne;20;2;True
Jhiqui;55;Doreah;49;1;False
Jhiqui;55;Irri;60;11;False
Jhiqui;55;that;28;2;False
Bold;7;Barristan;84;6;True
Bold;7;still;22;1;False
Tytos;13;Lord;1013;2;False
Tytos;13;Brax;6;1;False
Tytos;13;Blackwood;18;9;True
Payne;15;Podrick;3;2;True
Payne;15;Ilyn;31;12;True
Ranger;4;someday;1;1;True
Ranger;4;First;13;3;True
finally;12;Drogo;267;1;False
finally;12;Sansa;534;3;False
finally;12;Mordane;95;2;False
finally;12;Stark;432;2;False
finally;12;Brandon;64;1;False
finally;12;Catelyn;606;1;False
finally;12;Arya;607;2;False
finally;12;Robb;498;2;False
Crakehall;7;Lord;1013;2;False
Tyrion;749;aback;2;1;True
Tyrion;749;Jaime;164;1;False
Tyrion;749;just;12;1;False
Tyrion;749;that;28;1;False
Tyrion;749;almost;9;3;False
Tyrion;749;barely;3;1;False
Tyrion;749;soon;2;1;True
Tyrion;749;here;6;2;False
Tyrion;749;mightily;2;2;True
Tyrion;749;Imp;36;4;False
Tyrion;749;Lannister;344;98;False
Tyrion;749;tightly;1;1;True
Tyrion;749;suspiciously;1;1;True
Tyrion;749;Lord;1013;1;False
Tyrion;749;truly;2;1;True
Tyrion;749;suddenly;1;1;True
Margaery;2;Tyrell;34;1;True
Petyr;62;Lord;1013;17;False
Petyr;62;scarcely;7;1;False
Petyr;62;Baelish;45;14;False
Petyr;62;away;12;2;False
Petyr;62;Stark;432;1;False
far;2;Riverrun;111;1;True
far;2;Lannister;344;1;True
Eyrie;98;not;11;1;False
Eyrie;98;Riverrun;111;2;False
Eyrie;98;Landing;107;2;False
Eyrie;98;Rock;74;2;False
Bull;3;White;17;3;True
Beric;28;Dondarrion;11;10;True
Beric;28;Gregor;93;1;False
Beric;28;Stark;432;2;False
Beric;28;Lord;1013;16;True
Beric;28;ever;8;1;False
Beric;28;Thoros;12;1;False
Heddle;7;Masha;11;7;True
Jaime;164;not;11;1;False
Jaime;164;Tywin;165;3;False
Jaime;164;Cersei;117;3;False
Jaime;164;down;9;2;False
Jaime;164;Kingslayer;45;2;False
Jaime;164;Lannister;344;44;False
Jaime;164;Tyrion;749;1;False
Jaime;164;alone;2;1;True
Jaime;164;Lord;1013;2;False
Jaime;164;ever;8;2;False
Wolf;3;Young;7;2;True
Seagard;5;Frey;62;1;False
Andahli;2;that;28;2;True
Elia;6;Princess;39;2;False
Elia;6;Martell;4;2;True
Flement;8;Brax;6;2;False
Baelish;45;once;15;1;False
Baelish;45;away;12;2;False
Baelish;45;Stark;432;1;False
Baelish;45;Lord;1013;32;True
Baelish;45;now;17;1;False
Baelish;45;Petyr;62;14;False
Jeren;6;Matthar;6;2;False
Hornwood;9;Lord;1013;4;True
Jon;1022;even;11;2;False
Jon;1022;then;5;1;False
Jon;1022;scarcely;7;1;False
Jon;1022;Arryn;167;69;True
Jon;1022;again;12;1;False
Jon;1022;almost;9;1;False
Jon;1022;always;9;1;False
Jon;1022;away;12;2;False
Jon;1022;well;6;1;False
Jon;1022;Snow;108;63;True
Jon;1022;Stark;432;1;False
Jon;1022;Bran;698;2;False
Jon;1022;faithfully;1;1;True
Jon;1022;thoughtfully;2;1;True
Jon;1022;Lord;1013;16;False
Jon;1022;still;22;2;False
Jon;1022;Robb;498;6;False
Jon;1022;Hunter;16;2;False
Eastwatch;8;Tower;80;1;False
someday;1;Ranger;4;1;True
someday;1;First;13;1;True
Baelor;19;Blessed;5;3;True
Forel;23;that;28;2;False
Forel;23;Syrio;67;22;True
Blackwater;13;Rush;8;8;True
Mirri;72;Duur;64;64;True
Long;12;Summer;75;1;False
Long;12;enough;10;3;False
Long;12;Night;113;4;False
Rast;16;Cuger;1;1;True
Rast;16;Albett;7;1;False
Watchmen;3;City;4;3;True
East;8;West;13;1;False
Robb;498;Luwin;165;4;False
Robb;498;just;12;2;False
Robb;498;Stark;432;15;False
Robb;498;Rodrik;140;2;False
Robb;498;stubbornly;1;1;True
Robb;498;Lord;1013;10;False
Robb;498;again;12;1;False
Robb;498;bluntly;2;2;True
Robb;498;finally;12;2;False
Robb;498;only;12;1;False
Robb;498;Osha;47;2;False
Robb;498;Joffrey;259;1;False
Robb;498;instead;9;1;False
Robb;498;Jon;1022;6;False
Robb;498;here;6;1;False
Robb;498;Glover;18;1;False
Robb;498;Mother;86;2;False
Robb;498;not;11;1;False
Robb;498;now;17;2;False
Robb;498;Bran;698;4;False
Robb;498;Wind;53;2;False
Robb;498;Sansa;534;3;False
Robb;498;Catelyn;606;2;False
Robb;498;once;15;1;False
Rykker;10;Jaremy;27;8;True
Fork;25;Red;10;9;True
south;2;Highgarden;20;1;True
south;2;Jory;113;1;True
Head;2;Stone;42;1;True
Head;2;here;6;1;True
laughably;2;Arryns;17;2;True
Highgarden;20;south;2;1;True
Highgarden;20;Warden;18;4;False
Highgarden;20;Vale;77;2;False
Highgarden;20;Dorne;20;1;False
Jhogo;40;Aggo;32;4;False
bluntly;2;Robb;498;2;True
First;13;Ranger;4;3;True
First;13;Yarwyck;3;2;True
First;13;someday;1;1;True
Lyanna;34;now;17;1;False
Lyanna;34;Brandon;64;2;False
ever;8;Stannis;90;1;False
ever;8;Beric;28;1;False
ever;8;Jaime;164;2;False
ever;8;Daenerys;55;2;False
ever;8;Lord;1013;1;False
ever;8;Viserys;134;1;False
ever;8;Targaryen;67;4;True
Spider;8;Varys;124;4;True
Mohor;7;Kurleket;10;2;False
Mohor;7;Lharys;5;1;False
never;22;I'd;56;2;False
never;22;Othor;18;1;False
never;22;Dany;554;1;False
never;22;Sansa;534;3;False
never;22;Tywin;165;1;False
never;22;Gregor;93;1;False
never;22;Alliser;70;2;False
never;22;Lannisters;129;2;False
never;22;Lord;1013;2;False
never;22;Arya;607;6;False
never;22;Bran;698;2;False
Redwyne;13;Bethany;2;1;True
Redwyne;13;Horas;6;2;False
Redwyne;13;Aemon;71;1;False
Redwyne;13;Horror;4;2;True
here;6;Barristan;84;1;False
here;6;Stone;42;1;False
here;6;Monkey;2;1;True
here;6;Head;2;1;True
here;6;Tyrion;749;2;False
here;6;Robb;498;1;False
Arthur;12;Dayne;13;9;True
Glover;18;Robett;6;5;True
Glover;18;Bolton;23;2;False
Glover;18;Robb;498;1;False
Glover;18;Tallhart;7;1;False
Glover;18;Mormont;181;2;False
alone;2;Tower;80;1;True
alone;2;Jaime;164;1;True
alone;2;Lannister;344;1;True
Alyssa;11;Arryn;167;3;False
Doreah;49;Jhiqui;55;1;False
Doreah;49;Irri;60;4;False
Randyll;9;Lord;1013;5;True
Randyll;9;Tarly;56;3;False
almost;9;Dany;554;1;False
almost;9;Tywin;165;2;False
almost;9;Catelyn;606;1;False
almost;9;Tyrion;749;3;False
almost;9;Lord;1013;2;False
almost;9;Hall;35;1;False
almost;9;Jon;1022;1;False
ahead;2;Black;42;2;True
Sansa;534;then;5;1;False
Sansa;534;already;2;2;True
Sansa;534;Poole;47;2;False
Sansa;534;that;28;2;False
Sansa;534;Sweet;6;1;False
Sansa;534;Mordane;95;4;False
Sansa;534;gently;2;1;True
Sansa;534;Stark;432;2;False
Sansa;534;Robb;498;3;False
Sansa;534;down;9;1;False
Sansa;534;finally;12;3;False
Sansa;534;Other;6;2;False
Sansa;534;too;22;1;False
Sansa;534;never;22;3;False
Sansa;534;Lannisters;129;1;False
Sansa;534;thoughtfully;2;1;True
Sansa;534;Arya;607;9;False
Sansa;534;Lady;190;4;False
Sansa;534;Joff;24;1;False
Swyft;5;Harys;6;2;True
Dead;8;Othor;18;2;False
Waynwood;7;Morton;2;1;True
Waynwood;7;Lady;190;2;False
Waynwood;7;Donnel;10;2;False
Tumitis;1;Captain;9;1;True
Tumitis;1;Moreo;17;1;True
Jared;6;Frey;62;2;False
Jared;6;Stevron;13;1;False
Isles;16;Summer;75;14;True
Ilyn;31;Payne;15;12;True
Ilyn;31;Hound;75;1;False
Ilyn;31;directly;1;1;True
Mountain;25;Gregor;93;2;False
Mountain;25;Vale;77;1;False
Wendel;15;Manderly;12;2;False
Wendel;15;Brynden;61;2;False
Wendel;15;Flint;3;2;True
Wendel;15;Wylis;10;1;False
Mopatis;1;Illyrio;90;1;True
Robert;455;King;305;49;False
Robert;455;scarcely;7;1;False
Robert;455;now;17;4;False
Robert;455;Arryn;167;6;False
Robert;455;Young;7;1;False
Robert;455;honestly;1;1;True
Robert;455;Baratheon;64;17;False
Robert;455;Lord;1013;11;False
Robert;455;still;22;1;False
Robert;455;once;15;2;False
Quent;4;Hal;13;1;False
Cassel;34;Greyjoy;90;2;False
Cassel;34;Poole;47;1;False
Cassel;34;Rodrik;140;15;True
Cassel;34;Catelyn;606;2;False
Cassel;34;Beth;5;2;True
Cassel;34;Jory;113;11;False
Wyman;2;Lord;1013;2;True
Tom;32;Desmond;20;2;False
Tom;32;Mordane;95;2;False
Tom;32;Fat;28;24;True
Tom;32;Harwin;20;1;False
doubtfully;1;Viserys;134;1;True
Jen;3;Ben;20;3;True
readily;1;Lannister;344;1;True
readily;1;Cersei;117;1;True
End.;8;Jory;113;1;False
End.;8;Harwin;20;2;False
Danwell;6;Frey;62;1;False
Santagar;9;Aron;13;6;True
Santagar;9;Brune;8;2;False
Frey;62;still;22;2;False
Frey;62;Danwell;6;1;False
Frey;62;House;97;2;False
Frey;62;Stevron;13;5;True
Frey;62;Walder;55;18;False
Frey;62;Hosteen;5;1;False
Frey;62;only;12;1;False
Frey;62;Jared;6;2;False
Frey;62;Seagard;5;1;False
Frey;62;Lord;1013;25;True
Frey;62;Olyvar;3;2;True
Frey;62;Lady;190;3;False
Frey;62;yet;3;1;False
tightly;1;Tyrion;749;1;True
They'd;9;only;12;2;False
Ogo;13;too;22;1;False
Ogo;13;Jommo;5;2;True
Warden;18;Winterfell;298;1;False
Warden;18;Rock;74;3;False
Warden;18;Arryn;167;1;False
Warden;18;Highgarden;20;4;False
Cerwyn;7;Lord;1013;7;True
Cities;37;Pentos;33;2;False
Cities;37;other;12;3;False
Jonos;8;Bracken;14;7;True
Jonos;8;Lord;1013;1;False
Volantis;3;Qohor;9;2;True
Volantis;3;Lys;15;1;False
Ben;20;Jen;3;3;True
Ben;20;Uncle;29;2;False
Ben;20;too;22;1;False
Ben;20;Stark;432;10;True
Gate;45;Horse;3;1;False
Gate;45;Old;120;2;False
Gate;45;anyway;2;2;True
Gate;45;Dragon;5;2;True
Gate;45;Water;10;2;False
Gate;45;Lion;16;2;False
Gate;45;Iron;8;2;False
Gate;45;Gate;45;2;False
Piggy;5;Lady;190;2;True
Time;3;enough;10;1;False
Pentos;33;Cities;37;2;False
Pentos;33;away;12;1;False
Pentos;33;Myr;25;2;False
Pentos;33;Braavos;17;2;False
Bran;698;even;11;1;False
Bran;698;again;12;2;False
Bran;698;now;17;2;False
Bran;698;Arryn;167;2;False
Bran;698;just;12;3;False
Bran;698;that;28;2;False
Bran;698;Builder;9;2;False
Bran;698;always;9;2;False
Bran;698;Tommen;27;1;False
Bran;698;never;22;2;False
Bran;698;back;19;1;False
Bran;698;down;9;1;False
Bran;698;Broken;4;1;False
Bran;698;Osha;47;1;False
Bran;698;too;22;1;False
Bran;698;instead;9;1;False
Bran;698;Lady;190;2;False
Bran;698;Rickon;81;4;False
Bran;698;Robb;498;4;False
Bran;698;Jory;113;2;False
Bran;698;Jon;1022;2;False
Better;7;not;11;2;False
Westerling;1;Lord;1013;1;True
Greenfield;3;Preston;3;2;True
Cayn;18;Porther;6;1;False
Cayn;18;Tomard;23;6;False
Gared;38;still;22;1;False
Valyria;13;Lands;11;1;False
Crows;23;Stone;42;22;True
Crows;23;Other;6;1;False
Crows;23;other;12;2;False
Mern;4;King;305;4;True
Starks;62;Tullys;25;1;False
Starks;62;back;19;1;False
Starks;62;Brandon;64;1;False
Tarth;1;Endrew;3;1;True
Stannis;90;again;12;1;False
Stannis;90;Arryn;167;1;False
Stannis;90;Renly;124;4;False
Stannis;90;back;19;1;False
Stannis;90;too;22;3;False
Stannis;90;Baratheon;64;14;False
Stannis;90;Lord;1013;37;True
Stannis;90;ever;8;1;False
Jeyne;60;too;22;2;False
Jeyne;60;Poole;47;20;True
Qarth;3;once;15;1;False
Mallisters;8;still;22;1;False
Regent;2;Lannister;344;1;True
Rowan;1;Lord;1013;1;True
Matthar;6;Jeren;6;2;False
Lord;1013;Karstark;30;17;True
Lord;1013;Greyjoy;90;2;False
Lord;1013;Manderly;12;3;False
Lord;1013;Marsh;22;1;False
Lord;1013;Lannisters;129;1;False
Lord;1013;still;22;1;False
Lord;1013;yet;3;1;False
Lord;1013;Hightower;4;2;True
Lord;1013;Tytos;13;2;False
Lord;1013;Banefort;1;1;True
Lord;1013;Estren;1;1;True
Lord;1013;Frey;62;25;True
Lord;1013;Crakehall;7;2;False
Lord;1013;Tyrion;749;1;False
Lord;1013;Petyr;62;17;False
Lord;1013;Varys;124;22;False
Lord;1013;Derik;3;3;True
Lord;1013;Jaime;164;2;False
Lord;1013;Lothar;1;1;True
Lord;1013;now;17;5;False
Lord;1013;Baelish;45;32;True
Lord;1013;Tywin;165;110;True
Lord;1013;Lefford;12;9;True
Lord;1013;Eddard;202;103;True
Lord;1013;Walder;55;28;True
Lord;1013;Stevron;13;2;False
Lord;1013;Hornwood;9;4;True
Lord;1013;Mormont;181;28;False
Lord;1013;Blackwood;18;10;True
Lord;1013;Baratheon;64;6;False
Lord;1013;back;19;1;False
Lord;1013;Robb;498;10;False
Lord;1013;Mord;38;1;False
Lord;1013;Tully;52;9;False
Lord;1013;Rickard;24;9;True
Lord;1013;Tarly;56;3;False
Lord;1013;ever;8;1;False
Lord;1013;Jon;1022;16;False
Lord;1013;Royce;56;5;False
Lord;1013;Vance;11;3;False
Lord;1013;Slynt;23;3;False
Lord;1013;Dondarrion;11;5;True
Lord;1013;never;22;2;False
Lord;1013;quite;2;1;True
Lord;1013;Winterfell;298;1;False
Lord;1013;Royces;3;2;True
Lord;1013;Hoster;32;20;True
Lord;1013;Jason;17;4;False
Lord;1013;boldly;2;2;True
Lord;1013;Robert;455;11;False
Lord;1013;Snow;108;14;False
Lord;1013;Stark;432;53;False
Lord;1013;Greatjon;41;2;False
Lord;1013;Wyman;2;2;True
Lord;1013;Nestor;14;7;True
Lord;1013;Serrett;3;1;False
Lord;1013;faithfully;1;1;True
Lord;1013;Janos;20;1;False
Lord;1013;too;22;2;False
Lord;1013;Cerwyn;7;7;True
Lord;1013;Jonos;8;1;False
Lord;1013;Randyll;9;5;True
Lord;1013;Brax;6;3;True
Lord;1013;Kingslayer;45;1;False
Lord;1013;Bolton;23;1;False
Lord;1013;Westerling;1;1;True
Lord;1013;Tyrell;34;4;False
Lord;1013;Commander;82;60;True
Lord;1013;Stannis;90;37;True
Lord;1013;Renly;124;66;True
Lord;1013;almost;9;2;False
Lord;1013;Gregor;93;1;False
Lord;1013;Piper;17;5;False
Lord;1013;Rowan;1;1;True
Lord;1013;Arryn;167;32;False
Lord;1013;Hunter;16;14;True
Lord;1013;Mallister;17;8;True
Lord;1013;Caron;7;6;True
Lord;1013;Dustin;1;1;True
Lord;1013;Pycelle;105;1;False
Lord;1013;Bracken;14;10;True
Lord;1013;Umber;1;1;True
Lord;1013;Beric;28;16;True
Lord;1013;Iron;8;2;False
Lord;1013;Maester;301;1;False
Lord;1013;Gyles;2;2;True
Lord;1013;well;6;1;False
Lord;1013;anytime;1;1;True
Lord;1013;Lannister;344;17;False
Lord;1013;Aemon;71;2;False
Lord;1013;once;15;1;False
Aegon;18;Dragonlord;2;2;True
Aegon;18;Harren;2;1;True
Aegon;18;Targaryen;67;2;False
Aegon;18;Dragon;5;1;False
Dayne;13;Ashara;5;4;True
Dayne;13;Arthur;12;9;True
Dayne;13;Lady;190;2;False
Brune;8;Santagar;9;2;False
Brune;8;Aron;13;2;False
Arryn;167;Stannis;90;1;False
Arryn;167;Lysa;147;21;False
Arryn;167;Robert;455;6;False
Arryn;167;Baratheon;64;2;False
Arryn;167;well;6;2;False
Arryn;167;Fingers;14;2;False
Arryn;167;Alyssa;11;3;False
Arryn;167;Warden;18;1;False
Arryn;167;House;97;11;False
Arryn;167;Lord;1013;32;False
Arryn;167;Lady;190;12;False
Arryn;167;Bran;698;2;False
Arryn;167;Jon;1022;69;True
rather;1;I'd;56;1;True
Wull;1;Theo;3;1;True
Magister;36;Jorah;196;1;False
Magister;36;back;19;2;False
Magister;36;Illyrio;90;32;True
Lion;16;Gate;45;2;False
Mallister;17;Lord;1013;8;True
Mallister;17;Denys;2;1;True
Mallister;17;Jason;17;11;True
Mallister;17;Patrek;6;4;True
Oswell;3;Whent;10;1;False
Lysa;147;Edmure;51;2;False
Lysa;147;slightly;2;2;True
Lysa;147;Lady;190;21;False
Lysa;147;Arryn;167;21;False
Shadow;22;Tower;80;11;True
Shadow;22;Lands;11;7;True
Joseth;9;Hodor;98;2;False
Egen;12;Vardis;70;12;True
Tobho;9;Mott;8;5;True
Pycelle;105;Maester;301;63;True
Pycelle;105;Old;120;2;False
Pycelle;105;Renly;124;2;False
Pycelle;105;Varys;124;2;False
Pycelle;105;Lord;1013;1;False
Pycelle;105;Littlefinger;173;1;False
Arys;5;Oakheart;3;3;True
Arys;5;Meryn;35;1;False
Varly;5;Jacks;7;2;True
Dothraki;145;Mormont;181;1;False
Dothraki;145;well;6;1;False
Dothraki;145;back;19;2;False
Dothraki;145;truly;2;1;True
Dothraki;145;other;12;1;False
Dothraki;145;too;22;1;False
Dothraki;145;Illyrio;90;1;False
Dothraki;145;Kingsguard;66;2;False
Dothraki;145;now;17;1;False
Tomard;23;Desmond;20;2;False
Tomard;23;Cayn;18;6;False
Cuger;1;Rast;16;1;True
Timett;14;Shagga;41;1;False
Syrio;67;once;15;2;False
Syrio;67;back;19;1;False
Syrio;67;Forel;23;22;True
Kingsguard;66;Barristan;84;1;False
Kingsguard;66;Dothraki;145;2;False
Kingsguard;66;too;22;1;False
Horas;6;Hobber;4;2;True
Horas;6;Redwyne;13;2;False
Arya;607;Nymeria;47;1;False
Arya;607;desperately;2;1;True
Arya;607;never;22;6;False
Arya;607;Sansa;534;9;False
Arya;607;away;12;2;False
Arya;607;Underfoot;2;2;True
Arya;607;Horseface;3;3;True
Arya;607;Stark;432;6;False
Arya;607;down;9;1;False
Arya;607;finally;12;2;False
Myrcella;32;Tommen;27;4;False
Myrcella;32;Princess;39;12;True
Addam;14;Marbrand;6;4;True
Drogo;267;finally;12;1;False
Drogo;267;slowly;3;1;False
Drogo;267;too;22;1;False
Drogo;267;back;19;2;False
Captain;9;Votyris;3;3;True
Captain;9;Moreo;17;3;False
Captain;9;Qos;1;1;True
Captain;9;Tumitis;1;1;True
Yohn;10;Royce;56;7;True
Monkey;2;here;6;1;True
Sweet;6;Kyra;1;1;True
Sweet;6;Sansa;534;1;False
Dragonlord;2;Aegon;18;2;True
anytime;1;Tywin;165;1;True
anytime;1;Lord;1013;1;True
Pyp;77;solemnly;1;1;True
Clegane;63;Gregor;93;18;False
Clegane;63;Sandor;40;34;True
Lannister;344;just;12;1;False
Lannister;344;suddenly;1;1;True
Lannister;344;Regent;2;1;True
Lannister;344;Stark;432;1;False
Lannister;344;down;9;2;False
Lannister;344;alike;2;2;True
Lannister;344;Baratheon;64;1;False
Lannister;344;Lord;1013;17;False
Lannister;344;readily;1;1;True
Lannister;344;too;22;1;False
Lannister;344;Tyrion;749;98;False
Lannister;344;Kevan;38;3;False
Lannister;344;that;28;2;False
Lannister;344;far;2;1;True
Lannister;344;Kingslayer;45;2;False
Lannister;344;Jaime;164;44;False
Lannister;344;alone;2;1;True
Lannister;344;Tywin;165;40;False
Lannister;344;always;9;3;False
Lannister;344;Cersei;117;26;False
Lannister;344;House;97;7;False
Lannister;344;once;15;2;False
honestly;1;Robert;455;1;True
Mandon;3;Moore;2;2;True
Morton;2;Lyn;13;1;True
Morton;2;Waynwood;7;1;True
Dywen;9;Hake;3;2;True
Aemon;71;Maester;301;54;True
Aemon;71;Redwyne;13;1;False
Aemon;71;Dragonknight;6;3;True
Aemon;71;Commander;82;2;False
Aemon;71;Mormont;181;2;False
Aemon;71;not;11;1;False
Aemon;71;Lord;1013;2;False
Aemon;71;Prince;77;3;False
Aemon;71;Targaryen;67;2;False
Aemon;71;once;15;1;False
Horse;3;Gate;45;1;False
Underfoot;2;Arya;607;2;True
Eye;2;Gods;53;2;True
Karstark;30;Lord;1013;17;True
Karstark;30;Eddard;202;3;False
Karstark;30;Bolton;23;1;False
Karstark;30;Rickard;24;9;True
soon;2;Summer;75;1;True
soon;2;Tyrion;749;1;True
worshipfully;1;Joffrey;259;1;True
Bear;55;Island;8;7;True
Bear;55;now;17;1;False
Bear;55;Old;120;47;True
Yoren;43;Old;120;1;False
Yoren;43;Stark;432;2;False
Brynden;61;Blackfish;18;8;True
Brynden;61;Wendel;15;2;False
Brynden;61;Uncle;29;2;False
Brynden;61;Tully;52;11;False
White;17;down;9;1;False
White;17;Harbor;10;10;True
White;17;Knife;3;2;True
White;17;Bull;3;3;True
still;22;Nymeria;47;2;False
still;22;Barristan;84;2;False
still;22;I'd;56;1;False
still;22;Bold;7;1;False
still;22;Mallisters;8;1;False
still;22;Robert;455;1;False
still;22;Gared;38;1;False
still;22;Stark;432;2;False
still;22;Commander;82;1;False
still;22;Imp;36;1;False
still;22;Frey;62;2;False
still;22;Selmy;31;1;False
still;22;Joffrey;259;1;False
still;22;Tallhart;7;2;False
still;22;Black;42;2;False
still;22;Lord;1013;1;False
still;22;Walder;55;2;False
still;22;Viserys;134;2;False
still;22;Ned;902;2;False
still;22;Jon;1022;2;False
Aron;13;Santagar;9;6;True
Aron;13;Brune;8;2;False
Hightower;4;Lord;1013;2;True
Hightower;4;Commander;82;2;True
Hightower;4;Gerold;8;4;True
