Occurrence;From;To;Sentiment;Index;Context
" What they 're saying , " she pressed on , " is that last night Voldemort turned up in Godric 's Hollow . He went to find the Potters . The rumor is that Lily and James Potter are - are - that they 're - dead . ";Professor;Voldemort,Potter,;-0.1;194;7
" Lily and James...I ca n't believe it...I did n't want to believe it...Oh , Albus ... ";Hagrid;Potter,;0.0;197;7
Dumbledore reached out and patted her on the shoulder . " I know...I know ... ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;198;7
Professor McGonagall 's voice trembled as she went on . " That 's not all . They 're saying he tried to kill the Potter 's son , Harry . But he could n't . He could n't kill that little boy . No one knows why , or how , but they 're saying that when he could n't kill Harry Potter , Voldemort 's power somehow broke - and that 's why he 's gone . ";Professor;Potter,;-0.1875;200;7
" It 's - it 's true ? ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.35;202;7
faltered Professor McGonagall . " After all he 's done...all the people he 's killed...he could n't kill a little boy ? It 's just astounding...of all the things to stop him...but how in the name of heaven did Harry survive ? ";Professor;Harry,;-0.1875;203;7
" We can only guess . ";Hagrid;Dumbledore,Professor,Dursley,gently,McGonagall,Voldemort,calmly,Dudley,;0.0;204;7
said Dumbledore . " We may never know . ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;205;7
It must have made sense to Dumbledore , though , because he put it back in his pocket and said , " Hagrid 's late . I suppose it was he who told you I'd be here , by the way ? ";Dumbledore;I'd,;-0.15;210;7
" Yes , " said Professor McGonagall . " And I do n't suppose you 're going to tell me why you 're here , of all places ? ";Professor;Dumbledore,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;211;7
" I 've come to bring Harry to his aunt and uncle . They 're the only family he has left now . ";Dumbledore;Harry,;0.0;212;7
" You do n't mean - you ca n't mean the people who live here ? ";Hagrid;Dumbledore,Professor,Dursley,gently,McGonagall,Voldemort,calmly,Dudley,;-0.162878787879;213;7
cried Professor McGonagall , jumping to her feet and pointing at number four . " Dumbledore - you ca n't . I 've been watching them all day . You could n't find two people who are less like us . And they 've got this son - I saw him kicking his mother all the way up the street , screaming for sweets . Harry Potter come and live here ! ";Professor;Harry,;-0.0189393939394;214;7
" It 's the best place for him , " said Dumbledore firmly . " His aunt and uncle will be able to explain everything to him when he 's older . I 've written them a letter . ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.555555555556;215;7
" A letter ? ";Hagrid;Dumbledore,Professor,Dursley,gently,McGonagall,Voldemort,calmly,Dudley,;0.0;216;7
repeated Professor McGonagall faintly , sitting back down on the wall . " Really , Dumbledore , you think you can explain all this in a letter ? These people will never understand him ! He 'll be famous - a legend - I would n't be surprised if today was known as Harry Potter day in the future - there will be books written about Harry - every child in our world will know his name ! ";Professor;Dumbledore,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0925925925926;217;7
" Exactly . ";Hagrid;Dumbledore,Professor,Dursley,gently,McGonagall,Voldemort,calmly,Dudley,;0.0;218;7
said Dumbledore , looking very seriously over the top of his half-moon glasses . " It would be enough to turn any boy 's head . Famous before he can walk and talk ! Famous for something he wo n't even remember ! Can you see how much better off he 'll be , growing up away from all that until he 's ready to take it ? ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.35390625;219;7
Professor McGonagall opened her mouth , changed her mind , swallowed , and then said , " Yes - yes , you 're right , of course . But how is the boy getting here , Dumbledore ? ";Professor;Dumbledore,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.285714285714;220;7
" Hagrid 's bringing him . ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;222;7
" You think it - wise - to trust Hagrid with something as important as this ? ";Professor;Hagrid,;0.55;223;7
" I would trust Hagrid with my life , " said Dumbledore .;Dumbledore;Hagrid,;0.0;224;7
" I 'm not saying his heart is n't in the right place , " said Professor McGonagall grudgingly , " but you ca n't pretend he 's not careless . He does tend to - what was that ? ";Professor;Dumbledore,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;-0.107142857143;225;7
" Hagrid , " said Dumbledore , sounding relieved . " At last . And where did you get that motorcycle ? ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;232;7
" Borrowed it , Professor Dumbledore , sir , " said the giant , climbing carefully off the motorcycle as he spoke . " Young Sirius Black lent it to me . I 've got him , sir . ";Professor;Black,;-0.0222222222222;233;7
" No problems , were there ? ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;234;7
" No , sir - house was almost destroyed , but I got him out all right before the Muggles started swarmin ' around . He fell asleep as we was flyin ' over Bristol . ";Professor;Muggles,;0.285714285714;235;7
" Is that where - ? ";Hagrid;Dumbledore,Professor,Dursley,gently,McGonagall,Voldemort,calmly,Dudley,;0.0;239;7
" Yes , " said Dumbledore . " He 'll have that scar forever . ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;241;7
" Could n't you do something about it , Dumbledore ? ";Professor;Dumbledore,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;242;7
" Even if I could , I would n't . Scars can come in handy . I have one myself above my left knee that is a perfect map of the London Underground . Well - give him here , Hagrid - we'd better get this over with . ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.42;243;7
" Could I - could I say good-bye to him , sir ? ";Professor;Dumbledore,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;245;7
" Shhh ! ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;249;7
hissed Professor McGonagall , " You 'll wake the Muggles ! ";Professor;Muggles,;0.0;250;7
" S-s-sorry , " sobbed Hagrid , taking out a large , spotted handkerchief and burying his face in it . " But I c-c-ca n't stand it - Lily an ' James dead - an ' poor little Harry off ter live with Muggles - ";Hagrid;Little,Potter,;-0.0873701298701;251;7
" Yes , yes , it 's all very sad , but get a grip on yourself , Hagrid , or we 'll be found , " Professor McGonagall whispered , patting Hagrid gingerly on the arm as Dumbledore stepped over the low garden wall and walked to the front door .;Professor;Dumbledore,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;-0.325;252;7
" Well , " said Dumbledore finally , " that 's that . We 've no business staying here . We may as well go and join the celebrations . ";Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;255;7
" Yeah , " said Hagrid in a very muffled voice , " I 'll be takin ' Sirius his bike back . G'night , Professor McGonagall - Professor Dumbledore , sir . ";Hagrid;Dumbledore,Professor,Dursley,gently,McGonagall,Voldemort,calmly,Dudley,;0.1;256;7
" I shall see you soon , I expect , Professor McGonagall , " said Dumbledore , nodding to her .;Dumbledore;Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.0;258;7
" Good luck , Harry , " he murmured .;Professor;Dumbledore,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,Dudley,;0.65;264;7
One small hand closed on the letter beside him and he slept on , not knowing he was special , not knowing he was famous , not knowing he would be woken in a few hours ' time by Mrs. Dursley 's scream as she opened the front door to put out the milk bottles , nor that he would spend the next few weeks being prodded and pinched by his cousin Dudley....He could n't know that at this very moment , people meeting in secret all over the country were holding up their glasses and saying in hushed voices : " To Harry Potter - the boy who lived ! ";Dudley;Dumbledore,Professor,Dursley,gently,McGonagall,Voldemort,calmly,Hagrid,;-0.0214285714286;268;7
" Up ! Get up ! Now ! ";Harry;;0.0;281;8
" Up ! ";Harry;;0.0;284;8
" Are you up yet ? ";Harry;;0.0;292;8
" Nearly , " said Harry .;Harry;;0.0;294;8
" Well , get a move on , I want you to look after the bacon . And do n't you dare let it burn , I want everything perfect on Duddy 's birthday . ";Harry;;1.0;295;8
" What did you say ? ";Harry;;0.0;297;8
" Nothing , nothing ... ";Harry;;0.0;299;8
" In the car crash when your parents died , " she had said . " And do n't ask questions . ";Dursley;;0.0;316;9
" Comb your hair ! ";Dursley;;0.0;319;9
" Thirty-six , " he said , looking up at his mother and father . " That 's two less than last year . ";Dudley;Aunt,Harry,Uncle,;-0.0833333333333;330;10
" Darling , you have n't counted Auntie Marge 's present , see , it 's here under this big one from Mummy and Daddy . ";Harry;Marge,;0.0;331;10
" All right , thirty-seven then , " said Dudley , going red in the face .;Dudley;Aunt,Harry,Uncle,;0.142857142857;332;10
Aunt Petunia obviously scented danger , too , because she said quickly , " And we 'll buy you another two presents while we 're out today . How 's that , popkin ? Two more presents . Is that all right ";Harry;Dudley,Aunt,Uncle,;0.392857142857;334;10
Finally he said slowly , " So I 'll have thirty...thirty ... ";Dudley;Aunt,Harry,Uncle,;0.0;337;10
" Thirty-nine , sweetums , " said Aunt Petunia .;Aunt;Dudley,Harry,Uncle,;0.0;338;10
" Oh. " Dudley sat down heavily and grabbed the nearest parcel . " All right then . ";Dudley;Aunt,Harry,Uncle,;0.0650793650794;339;10
" Little tyke wants his money 's worth , just like his father . ' Atta boy , Dudley ! ";Aunt;Dudley,Harry,Uncle,;0.130208333333;341;10
" Bad news , Vernon , " she said . " Mrs. Figg 's broken her leg . She ca n't take him . ";Harry;Dudley,Aunt,Uncle,;-0.508333333333;345;10
" Now what ? ";Dudley;Aunt,Harry,Uncle,;0.0;352;10
" We could phone Marge , " Uncle Vernon suggested .;Uncle;Marge,;0.0;355;10
" Do n't be silly , Vernon , she hates the boy . ";Harry;Dudley,Aunt,Uncle,;-0.5;356;10
" What about what ' s-her-name , your friend - Yvonne ? ";Dudley;Aunt,Harry,Uncle,;0.0;358;10
" On vacation in Majorca , " snapped Aunt Petunia .;Aunt;Dudley,Harry,Uncle,;0.0;359;10
" You could just leave me here , " Harry put in hopefully ( he'd be able to watch what he wanted on television for a change and maybe even have a go on Dudley 's computer ) .;Harry;Dudley,Aunt,Uncle,;0.5;360;10
" And come back and find the house in ruins ? ";Dudley;Aunt,Harry,Uncle,;0.0;362;10
" I wo n't blow up the house , " said Harry , but they were n't listening .;Harry;Dudley,Aunt,Uncle,;0.0;364;10
" I suppose we could take him to the zoo , " said Aunt Petunia slowly , " ...and leave him in the car ... ";Aunt;Dudley,Harry,Uncle,;0.0;365;10
" That car 's new , he 's not sitting in it alone ... ";Harry;Dudley,Aunt,Uncle,;0.136363636364;366;10
" Dinky Duddydums , do n't cry , Mummy wo n't let him spoil your special day ! ";Dudley;Aunt,Harry,Uncle,;0.446428571429;369;10
" I...do n't...want...him...t-t-to come ! ";Harry;Dudley,Aunt,Uncle,;0.0;371;10
Dudley yelled between huge , pretend sobs . " He always sp-spoils everything ! ";Dudley;Aunt,Harry,Uncle,;0.5;372;10
Just then , the doorbell rang - " Oh , good Lord , they 're here ! ";Aunt;Dudley,Harry,Uncle,;0.8125;374;10
" I 'm warning you , " he had said , putting his large purple face right up close to Harry ' s , " I 'm warning you now , boy - any funny business , anything at all - and you 'll be in that cupboard from now until Christmas . ";Harry;Dudley,Aunt,Uncle,;0.25;381;10
" I 'm not going to do anything , " said Harry , " honestly ... ";Harry;Dudley,Aunt,Uncle,;0.0;382;10
Once , Aunt Petunia , tired of Harry coming back from the barbers looking as though he had n't been at all , had taken a pair of kitchen scissors and cut his hair so short he was almost bald except for his bangs , which she left " to hide that horrible scar . ";Harry;Dudley,Aunt,Uncle,;-0.28;386;10
" ...roaring along like maniacs , the young hoodlums , " he said , as a motorcycle overtook them .;Harry;;0.1;402;11
" I had a dream about a motorcycle , " said Harry , remembering suddenly . " It was flying . ";Harry;;0.0;403;11
He turned right around in his seat and yelled at Harry , his face like a gigantic beet with a mustache : " MOTORCYCLES DON'T FLY ! ";Harry;;0.678571428571;405;11
" I know they do n't , " said Harry . " It was only a dream . ";Harry;;0.0;407;11
" Make it move , " he whined at his father .;Dudley;;0.0;425;12
" Do it again , " Dudley ordered .;Dudley;;0.0;427;12
" This is boring , " Dudley moaned .;Dudley;;-1.0;429;12
" I get that all the time . ";Aunt;Harry,Piers,;0.0;443;13
" I know , " Harry murmured through the glass , though he was n't sure the snake could hear him . " It must be really annoying . ";Harry;Piers,Aunt,;-0.55;444;13
" Where do you come from , anyway ? ";Aunt;Harry,Piers,;0.0;446;13
" Was it nice there ? ";Piers;Harry,Aunt,;0.6;451;13
The boa constrictor jabbed its tail at the sign again and Harry read on : This specimen was bred in the zoo . " Oh , I see - so you 've never been to Brazil ? ";Harry;Piers,Aunt,;0.0;452;13
As the snake shook its head , a deafening shout behind Harry made both of them jump . " DUDLEY ! MR . DURSLEY ! COME AND LOOK AT THIS SNAKE ! YOU WON'T BELIEVE WHAT IT'S DOING ! ";Harry;Piers,Aunt,;-0.55078125;453;13
" Out of the way , you , " he said , punching Harry in the ribs .;Harry;Piers,Aunt,;0.0;455;13
As the snake slid swiftly past him , Harry could have sworn a low , hissing voice said , " Brazil , here I come ... Thanksss , amigo . ";Harry;Piers,Aunt,;-0.125;461;13
" But the glass , " he kept saying , " where did the glass go ? ";Aunt;Harry,Piers,;0.0;463;13
But worst of all , for Harry at least , was Piers calming down enough to say , " Harry was talking to it , were n't you , Harry ? ";Piers;Harry,;-0.363888888889;467;13
He managed to say , " Go - cupboard - stay - no meals , " before he collapsed into a chair , and Aunt Petunia had to run and get him a large brandy .;Aunt;Harry,Piers,;0.214285714286;470;13
" They stuff people 's heads down the toilet the first day at Stonewall , " he told Harry . " Want to come upstairs and practice ? ";Harry;;0.0472222222222;508;14
" No , thanks , " said Harry . " The poor toilet 's never had anything as horrible as your head down it - it might be sick . ";Harry;;-0.413968253968;509;14
" What 's this ? ";Aunt;Uncle,Harry,;0.0;527;15
" Your new school uniform , " she said .;Uncle;Aunt,Harry,;0.136363636364;530;15
" Oh , " he said , " I did n't realize it had to be so wet . ";Harry;Aunt,Uncle,;-0.1;532;15
" Do n't be stupid , " snapped Aunt Petunia . " I 'm dyeing some of Dudley 's old things gray for you . It 'll look just like everyone else 's when I 've finished . ";Aunt;Dudley,;-0.35;533;15
" Get the mail , Dudley , " said Uncle Vernon from behind his paper .;Uncle;Aunt,Harry,;-0.4;539;15
" Make Harry get it . ";Aunt;Harry,;0.0;540;15
" Get the mail , Harry . ";Uncle;Aunt,Harry,;0.0;541;15
" Make Dudley get it . ";Aunt;Dudley,;0.0;542;15
" Poke him with your Smelting stick , Dudley . ";Harry;Aunt,Uncle,;0.0;543;15
" Hurry up , boy ! ";Aunt;Uncle,suddenly,Harry,furiously,Dudley,Vernon,;0.0;560;16
shouted Uncle Vernon from the kitchen . " What are you doing , checking for letter bombs ? ";Uncle;Aunt,suddenly,Harry,furiously,Dudley,Vernon,;0.0;561;16
" Marge 's ill , " he informed Aunt Petunia . " Ate a funny whelk ... ";Aunt;Uncle,suddenly,Harry,furiously,Dudley,Vernon,;-0.125;566;16
" Dad ! ";Uncle;Aunt,suddenly,Harry,furiously,Dudley,Vernon,;0.0;567;16
said Dudley suddenly . " Dad , Harry 's got something ! ";suddenly;Uncle,Aunt,Harry,furiously,Dudley,Vernon,;0.0;568;16
" That 's mine ! ";Aunt;Uncle,suddenly,Harry,furiously,Dudley,Vernon,;0.0;570;16
" Who'd be writing to you ? ";Uncle;Who'd,;0.0;572;16
" P-P-Petunia ! ";Aunt;Uncle,suddenly,Harry,furiously,Dudley,Vernon,;0.0;577;16
" Vernon ! Oh my goodness - Vernon ! ";Harry;Uncle,Aunt,suddenly,furiously,Dudley,Vernon,;0.0;583;16
" I want to read that letter , " he said loudly .;Uncle;Aunt,suddenly,Harry,furiously,Dudley,Vernon,;0.0;587;16
" I want to read it , " said Harry furiously , " as it 's mine . ";furiously;Uncle,Aunt,suddenly,Harry,Dudley,Vernon,;0.0;588;16
" Get out , both of you , " croaked Uncle Vernon , stuffing the letter back inside its envelope .;Uncle;Aunt,suddenly,Harry,furiously,Dudley,Vernon,;0.0;589;16
" I WANT MY LETTER ! ";Aunt;Uncle,suddenly,Harry,furiously,Dudley,Vernon,;0.0;591;16
" Let me see it ! ";Dudley;Uncle,Aunt,suddenly,Harry,furiously,Vernon,;0.0;593;16
" OUT ! ";Uncle;Aunt,suddenly,Harry,furiously,Dudley,Vernon,;0.0;595;16
" Vernon , " Aunt Petunia was saying in a quivering voice , " look at the address - how could they possibly know where he sleeps ? You do n't think they 're watching the house ? ";Aunt;Uncle,suddenly,Harry,furiously,Dudley,Vernon,;0.0;598;16
" Watching - spying - might be following us , " muttered Uncle Vernon wildly .;Vernon;Uncle,Aunt,suddenly,Harry,furiously,Dudley,;0.0;599;16
" But what should we do , Vernon ? Should we write back ? Tell them we do n't want - ";Aunt;Uncle,suddenly,Harry,furiously,Dudley,Vernon,;0.0;600;16
" No , " he said finally . " No , we 'll ignore it . If they do n't get an answer...Yes , that 's best...we wo n't do anything ... ";Uncle;Aunt,suddenly,Harry,furiously,Dudley,Vernon,;0.0;602;16
" But - ";Aunt;Uncle,suddenly,Harry,furiously,Dudley,Vernon,;0.0;603;16
" I 'm not having one in the house , Petunia ! Did n't we swear when we took him in we'd stamp out that dangerous nonsense ? ";Uncle;Aunt,suddenly,Harry,furiously,Dudley,Vernon,;-0.6;604;16
" Where 's my letter ? ";Dudley;Uncle,angrily,Harry,;0.0;607;17
said Harry , the moment Uncle Vernon had squeezed through the door . " Who 's writing to me ? ";Uncle;angrily,Harry,Dudley,;0.0;608;17
" No one . It was addressed to you by mistake , " said Uncle Vernon shortly . " I have burned it . ";Uncle;angrily,Harry,Dudley,;0.0;609;17
" It was not a mistake , " said Harry angrily , " it had my cupboard on it . ";angrily;Uncle,Harry,Dudley,;0.0;610;17
" SILENCE ! ";Dudley;Uncle,angrily,Harry,;0.0;611;17
" Er - yes , Harry - about this cupboard . Your aunt and I have been thinking...you 're really getting a bit big for it...we think it might be nice if you moved into Dudley 's second bedroom .;Uncle;angrily,Harry,Dudley,;0.15;614;17
" Why ? ";angrily;Uncle,Harry,Dudley,;0.0;615;17
" Do n't ask questions ! ";Harry;Uncle,angrily,Dudley,;0.0;617;17
snapped his uncle . " Take this stuff upstairs , now . ";Uncle;angrily,Harry,Dudley,;0.0;618;17
From downstairs came the sound of Dudley bawling at his mother , I do n't want him in there...I need that room...make him get out ... ";Dudley;Uncle,angrily,Harry,;0.4;626;17
Then he shouted , " There 's another one ! ' Mr. H. Potter , The Smallest Bedroom , 4 Privet Drive - ' ";Harry;;0.0;638;18
" Go to your cupboard - I mean , your bedroom , " he wheezed at Harry . " Dudley - go - just go . ";Harry;;-0.3125;642;18
" AAAAARRRGH ! ";Uncle;Aunt,;0.0;655;19
" I want - " he began , but Uncle Vernon was tearing the letters into pieces before his eyes .;Uncle;Aunt,;0.0;662;19
" See , " he explained to Aunt Petunia through a mouthful of nails , " if they ca n't deliver them they 'll just give up . ";Aunt;Uncle,;0.0;665;19
" I 'm not sure that 'll work , Vernon . ";Uncle;Aunt,;0.5;666;19
" Oh , these people 's minds work in strange ways , Petunia , they 're not like you and me , " said Uncle Vernon , trying to knock in a nail with the piece of fruitcake Aunt Petunia had just brought him .;Aunt;Uncle,;-0.05;667;19
He hummed " Tiptoe Through the Tulips " as he worked , and jumped at small noises .;Uncle;;-0.25;673;20
" Who on earth wants to talk to you this badly ? ";Uncle;earth,;0.2;678;21
" No post on Sundays , " he reminded them cheerfully as he spread marmalade on his newspapers , " no damn letters today - ";Uncle;;0.0;682;21
" Out ! OUT ! ";Uncle;;0.0;686;21
" That does it , " said Uncle Vernon , trying to speak calmly but pulling great tufts out of his mustache at the same time . " I want you all back here in five minutes ready to leave . We 're going away . Just pack some clothes . No arguments ! ";Uncle;;0.2625;690;21
" Shake ' em off...shake ' em off , " he would mutter whenever he did this .;Uncle;;0.0;698;21
" ' Scuse me , but is one of you Mr. H. Potter ? Only I got about an ' undred of these at the front desk . ";;;0.0;709;22
" I 'll take them , " said Uncle Vernon , standing up quickly and following her from the dining room .;Uncle;Aunt,Vernon,;0.0;719;23
" Would n't it be better just to go home , dear ? ";Vernon;Uncle,Aunt,;0.5;721;23
" Daddy 's gone mad , has n't he ? ";Aunt;Uncle,Vernon,;-0.625;726;23
" It 's Monday , " he told his mother . " The Great Humberto 's on tonight . I want to stay somewhere with a television . ";Uncle;Monday,;0.8;732;23
" Found the perfect place ! ";Aunt;Uncle,Vernon,;1.0;740;23
he said . " Come on ! Everyone out ! ";Uncle;Aunt,Vernon,;0.0;741;23
" Storm forecast for tonight ! ";Aunt;Uncle,Vernon,;0.0;746;23
said Uncle Vernon gleefully , clapping his hands together . " And this gentleman 's kindly agreed to lend us his boat ! ";Vernon;Uncle,Aunt,;0.0;747;23
