Occurrence;From;To;Sentiment;Index;Context
" Firstly , " growled Uncle Vernon , " you 'll keep a civil tongue in your head when you 're talking to Marge . ";Uncle Vernon,;you,you,a civil tongue,;0.0;291;6
" All right , " said Harry bitterly , " if she does when she 's talking to me . ";Harry bitterly,;she,she,;0.285714285714;292;6
" Secondly , " said Uncle Vernon , acting as though he had not heard Harry"s reply , " as Marge does n't know anything about your abnormality , I do n't want any - any funny stuff while she 's here .;though he,Marge,I,she,;s,;0.125;293;6
You behave yourself , got me ? ";You,;;0.0;294;6
" I will if she does , " said Harry through gritted teeth .;Harry,;I,she,;0.0;295;6
" And thirdly , " said Uncle Vernon , his mean little eyes now slits in his great purple face , " we 've told Marge you attend St Brutus 's Secure Centre for Incurably Criminal Boys . ";Uncle Vernon,;we,Marge you,Marge you,St Brutus,;0.06;296;6
" What ? ";;;0.0;297;6
" And you 'll be sticking to that story , boy , or there 'll be trouble , " spat Uncle Vernon .;Uncle Vernon,;you,;0.0;299;6
" Well , Petunia , " said Uncle Vernon , getting heavily to his feet , " I 'll be off to the station , then . Want to come along for the ride , Dudders ? ";Uncle Vernon,;I,;0.0;302;6
" No , " said Dudley , whose attention had returned to the television now that Uncle Vernon had finished threatening Harry .;attention,Uncle Vernon,;;0.0;303;6
" Duddy 's got to make himself smart for his auntie , " said Aunt Petunia , smoothing Dudley"s thick blond hair . ";Aunt Petunia,Dudley,;himself,;-0.0428571428571;304;6
Mummy 's bought him a lovely new bow-tie . ";;;0.318181818182;305;6
" See you in a bit , then , " he said , and he left the kitchen .;he,he,;you,you,a bit,;0.0;307;6
" I 'm not taking you , " he snarled , as he turned to see Harry watching him . " Like I wanted to come , " said Harry coldly . " I want to ask you something . ";he,he,Harry,;I,you,I,I,you,you,;0.0;311;6
" Third years at Hog - at my school are allowed to visit the village sometimes , " said Harry .;Harry,;my school,the village,;0.0;313;6
" So ? ";;;0.0;314;6
" I need you to sign the permission form , " said Harry in a rush .;Harry,;I,you,the permission form,;0.0;316;6
" And why should I do that ? ";;I,I,;0.0;317;6
" Well , " said Harry , choosing his words carefully , " it 'll be hard work , pretending to Aunt Marge I go to that St Whatsits ... ";Harry,;it,Aunt Marge I,hard work,;-0.291666666667;319;6
" St Brutus 's Secure Centre for Incurably Criminal Boys ! ";;;0.0;320;6
bellowed Uncle Vernon , and Harry was pleased to hear a definite note of panic in Uncle Vernon"s voice .;Harry,;s,;0.25;321;6
" Exactly , " said Harry , looking calmly up into Uncle Vernon"s large , purple face . ";Harry,into Uncle Vernon,;;0.214285714286;322;6
What if I accidentally let something slip ? ";I,;;0.0;325;6
" You 'll get the stuffing knocked out of you , wo n't you ? ";;You,;0.0;326;6
" Knocking the stuffing out of me wo n't make Aunt Marge forget what I could tell her , " he said grimly .;he,;of me,Aunt Marge,I,the stuffing,Aunt Marge,her,;0.0;329;6
" But if you sign my permission form , " Harry went on quickly , " I swear I 'll remember where I 'm supposed to go to school , and I 'll act like a Mug - like I 'm normal and everything . ";Harry,;you,my permission form,I,I,I,I,I,I,normal and everything,;0.15;331;6
" Right , " he snapped finally . " I shall monitor your behaviour carefully during Marge 's visit . If , at the end of it , you 've toed the line and kept to the story , I 'll sign your ruddy form . ";he,;I,you,I,your behaviour,the line,your ruddy form,;0.285714285714;333;6
" Hedwig , " he said gloomily , " you 're going to have to clear off for a week . Go with Errol , Ron 'll look after you . I 'll write him a note , explaining . And do n't look at me like that " - Hedwig"s large amber eyes were reproachful , " it 's not my fault .;he,it,Hedwig,;you,Ron,I,me,him a note,s large amber eyes,;0.157142857143;342;7
It 's the only way I 'll be allowed to visit Hogsmeade with Ron and Hermione . ";It,I,Hogsmeade,Ron and Hermione,;;0.0;343;7
" Do something about your hair ! ";;;0.0;348;7
" Get the door ! ";;the door,;0.0;353;7
" Where 's my Dudders ? ";;;0.0;359;7
roared Aunt Marge . " Where 's my neffy poo ? ";Aunt Marge,;;0.0;360;7
" Petunia ! ";;;0.0;364;7
Aunt Marge and Aunt Petunia kissed , or rather , Aunt Marge bumped her large jaw against Aunt Petunia"s bony cheekbone .;Aunt Marge and Aunt Petunia,Aunt Marge,;;0.214285714286;366;7
" Tea , Marge ? ";;;0.0;368;7
he said . " And what will Ripper take ? ";he,;Ripper,Ripper,;0.0;369;7
" Ripper can have some tea out of my saucer , " said Aunt Marge , as they all trooped into the kitchen , leaving Harry alone in the hall with the suitcase .;Aunt Marge,Harry alone,;Ripper,some tea,;0.0;370;7
But Harry wasn"t complaining ; any excuse not to be with Aunt Marge was fine by him , so he began to heave the case upstairs into the spare bedroom , taking as long as he could .;;t,Aunt Marge,he,he,the case upstairs,;0.183333333333;371;7
" Who 's looking after the other dogs , Marge ? ";;;-0.125;375;7
" Oh , I 've got Colonel Fubster managing them , " boomed Aunt Marge . " He 's retired now , good for him to have something to do . But I could n't leave poor old Ripper . He pines if he 's away from me . ";Aunt Marge,;I,Colonel Fubster,Colonel Fubster,them,He,I,He,he,poor old Ripper,;0.116666666667;377;7
" So ! ";;;0.0;380;7
she barked . " Still here , are you ? ";she,;you,;0.0;381;7
" Yes , " said Harry .;Harry,;;0.0;382;7
" Do n't you say " yes " in that ungrateful tone , " Aunt Marge growled . " It 's damn good of Vernon and Petunia to keep you . Would n't have done it myself . You'd have gone straight to an orphanage if you'd been dumped on my doorstep . ";Aunt Marge,;you,It,You'd,if you'd,damn good,you,it myself,;0.425;383;7
" Do n't you smirk at me ! ";;you,;0.0;386;7
boomed Aunt Marge . " I can see you have n't improved since I last saw you . I hoped school would knock some manners into you . ";Aunt Marge,;I,you,I last,I,school,you,you,school,some manners,;0.0;387;7
She took a large gulp of tea , wiped her moustache and said , " Where is it that you send him , again , Vernon ? ";She,;it,it,you send him,;0.214285714286;388;7
" St Brutus ' s , " said Uncle Vernon promptly . " It 's a first-rate institution for hopeless cases . ";Uncle Vernon promptly,;It,a first-rate institution,;0.0;389;7
" I see , " said Aunt Marge . " Do they use the cane at St Brutus ' s , boy ? ";Aunt Marge,;I,they,they,the cane,;0.0;390;7
" Er - ";;;0.0;392;7
" Yes , " said Harry .;Harry,;;0.0;394;7
Then , feeling he might as well do the thing properly , he added , " All the time . ";feeling he,he,;;0.0;395;7
" Excellent , " said Aunt Marge . " I wo n't have this namby-pamby , wishy-washy nonsense about not hitting people who deserve it . A good thrashing is what 's needed in ninety-nine cases out of a hundred . Have you been beaten often ? ";Aunt Marge,;I,A good thrashing,you,this namby-pamby,people,it,you,;0.825;396;7
" Oh , yeah , " said Harry , " loads of times . ";Harry,;;0.0;397;7
" I still do n't like your tone , boy " she said . " If you can speak of your beatings in that casual way , they clearly are n't hitting you hard enough . Petunia , I'd write if I were you . Make it clear that you approve the use of extreme force in this boy 's case . ";she,;I,you,they,I'd,I,you,you,it,you approve the use,;-0.163333333333;399;7
" Heard the news this morning , Marge ? What about that escaped prisoner , eh ? ";;this morning,prisoner,;0.0;401;7
" You must n't blame yourself for the way the boy 's turned out , Vernon , " she said over lunch on the third day . " If there 's something rotten on the inside , there 's nothing anyone can do about it . ";she,;You,yourself,yourself,the boy,nothing anyone,something,nothing anyone,;0.0;408;8
" It 's one of the basic rules of breeding , " she said . " You see it all the time with dogs . If there 's something wrong with the bitch , there 'll be something wrong with the pup - ";she,;It,You,it all the time,something,;-0.333333333333;415;9
" Marge ! ";;;0.0;418;9
squealed Aunt Petunia . " Marge , are you all right ? ";Aunt Petunia,;you all right,;0.285714285714;419;9
" Not to worry , " grunted Aunt Marge , mopping her face with her napkin . " Must have squeezed it too hard . Did the same thing at Colonel Fubster 's the other day . No need to fuss , Petunia , I have a very firm grip ... ";Aunt Marge,;Colonel Fubster,I,it,the same thing,the other day,grip,;-0.169166666667;420;9
" Can I tempt you , Marge ? ";;I,I,you,;0.0;436;10
" Just a small one , then , " she chuckled . " A bit more than that ... and a bit more ... that 's the boy . ";she,;the boy,;0.25;439;10
" Aah , " said Aunt Marge , smacking her lips and putting the empty brandy glass back down . " Excellent nosh , Petunia . It 's normally just a fry-up for me of an evening , with twelve dogs to look after ... ";Aunt Marge,;It,me,an evening,;0.186111111111;443;10
She burped richly and patted her great tweed stomach . " Pardon me . But I do like to see a healthy-sized boy , " she went on , winking at Dudley . " You 'll be a proper-sized man , Dudders , like your father . Yes , I 'll have a spot more brandy , Vernon ... ";She,she,Dudley,;I,You,I,a proper-sized man,a spot,;0.65;444;10
" Now , this one here - ";;;0.0;445;10
" This one 's got a mean , runty look about him . You get that with dogs . I had Colonel Fubster drown one last year . Ratty little thing it was . Weak . Underbred . ";;You,I,Colonel Fubster,Ratty little thing it,Colonel Fubster,one last year,;-0.21875;448;10
" It all comes down to blood , as I was saying the other day . Bad blood will out . Now , I 'm saying nothing against your family , Petunia " - she patted Aunt Petunia"s bony hand with her shovel-like one , " but your sister was a bad egg .;she,your sister,Aunt Petunia,;I,Bad blood,I,the other day,nothing,;-0.378472222222;450;10
Then she ran off with a wastrel and here 's the result right in front of us . ";she,;;0.285714285714;452;10
" This Potter , " said Aunt Marge loudly , seizing the brandy bottle and splashing more into her glass and over the tablecloth , " you never told me what he did ? ";Aunt Marge loudly,;you,he,me,;0.5;457;10
" He - did n't work , " said Uncle Vernon , with half a glance at Harry . " Unemployed . ";Uncle Vernon,Harry,;;-0.166666666667;460;10
" As I expected ! ";;I,;-0.125;461;10
said Aunt Marge , taking a huge swig of brandy and wiping her chin on her sleeve . " A no-account , good-for-nothing , lazy scrounger who - ";Aunt Marge,;;0.075;462;10
" He was not , " said Harry suddenly .;Harry suddenly,;He,;0.0;463;10
" MORE BRANDY ! ";;;0.625;467;10
He emptied the bottle into Aunt Marge 's glass . " You , boy , " he snarled at Harry . " Go to bed , go on - ";He,he,Aunt Marge,Harry,;;0.0;469;10
" No , Vernon , " hiccoughed Aunt Marge , holding up a hand , her tiny bloodshot eyes fixed on Harry"s . ";her tiny bloodshot eyes,Aunt Marge,Harry,;;0.05;470;10
They go and get themselves killed in a car crash ( drunk , I expect ) - ";They,themselves,I,;;-0.5;473;10
" They did n't die in a car crash ! ";;They,;0.0;474;10
" They died in a car crash , you nasty little liar , and left you to be a burden on their decent , hardworking relatives ! ";;They,you,a burden,;-0.256510416667;476;10
screamed Aunt Marge , swelling with fury . " You are an insolent , ungrateful little - ";Aunt Marge,;You,an insolent,;-0.1875;477;10
" MARGE ! ";;;0.0;483;10
yelled Uncle Vernon and Aunt Petunia together , as Aunt Marge"s whole body began to rise off her chair towards the ceiling . She was entirely round , now , like a vast life buoy with piggy eyes , and her hands and feet stuck out weirdly as she drifted up into the air , making apoplectic popping noises . Ripper came skidding into the room , barking madly .;Uncle Vernon and Aunt Petunia together,Aunt Marge,;s whole body,She,feet,she,Ripper,apoplectic popping noises,;0.0;484;10
" NOOOOOOO ! ";;;0.0;485;10
" COME BACK IN HERE ! ";;;0.0;493;11
he bellowed . " COME BACK AND PUT HER RIGHT ! ";he,;HER RIGHT,;0.178571428571;494;11
" She deserved it , " Harry said , breathing very fast . " She deserved what she got . You keep away from me . ";Harry,;She,it,She,she,You,;0.26;497;11
" I 'm going , " Harry said . " I 've had enough . ";Harry,;I,I,;0.0;499;11
" Lumos , " Harry muttered , and a light appeared at the end of his wand , almost dazzling him .;Harry,a light,;;0.575;534;12
" Welcome to the Knight Bus , emergency transport for the stranded witch or wizard . Just stick out your wand hand , step on board and we can take you anywhere you want to go . My name is Stan Shunpike , and I will be your conductor this eve - ";;we,you anywhere you,My name,I,your,witch or wizard,you anywhere you,Stan Shunpike,your,this eve,;0.8;546;13
" What were you doin " down there ? " said Stan , dropping his professional manner .;;you,you,Stan,his professional manner,;-0.0277777777778;551;13
" Fell over , " said Harry .;Harry,;;0.0;552;13
" ' Choo fall over for ? ";;;0.0;553;13
" I did n't do it on purpose , " said Harry , annoyed .;Harry,;I,it on purpose,;-0.4;555;13
The Knight Bus"s headlamps were flooding it with light , and it was empty .;;s,it,it,;0.15;558;13
" ' Choo lookin " at ? " said Stan .;;Stan,;0.0;559;13
" There was a big black thing , " said Harry , pointing uncertainly into the gap . " Like a dog ... but massive ... ";Harry,;a big black thing,;-0.0555555555556;560;13
" Woss that on your ' ead ? ";;;0.0;563;13
" Nothing , " said Harry quickly , flattening his hair over his scar .;Harry quickly,;;0.0;565;13
If the Ministry of Magic was looking for him , he didn"t want to make it too easy for them .;Magic,he,;t,it,;0.466666666667;566;13
" Woss your name ? ";;;0.0;567;13
" Neville Longbottom , " said Harry , saying the first name that came into his head . " So - so this bus , " he went on quickly , hoping to distract Stan , " did you say it goes anywhere ? ";he,Harry,Stan,;you,it,you,it,;0.25;569;13
" Yep , " said Stan proudly , " anywhere you like , long 's it 's on land . Ca n't do nuffink underwater . ' Ere , " he said , looking suspicious again , " you did flag us down , dincha ? Stuck out your wand ' and , dincha ? ";he,Stan proudly,;you,it,on land,you,flag us,;-0.102777777778;570;13
" Yes , " said Harry quickly . " Listen , how much would it be to get to London ? ";Harry quickly,;it,it,;0.1;571;13
" Eleven Sickles , " said Stan , " but for firteen you get ' ot chocolate , and for fifteen you get an ' ot-water bottle an " a toofbrush in the colour of your choice . ";Stan,;you,fifteen you,you,;0.0;572;13
A tiny wizard in a nightcap at the rear of the bus muttered , " Not now , thanks , I 'm pickling some slugs , " and rolled over in his sleep .;the bus,;I,some slugs,;0.1;577;13
" You ' ave this one , " Stan whispered , shoving Harry"s trunk under the bed right behind the driver , who was sitting in an armchair in front of the steering wheel . ";Stan,;You,s,;-0.0571428571429;578;13
This is Neville Longbottom , Ern. ";Neville Longbottom,Ern.,;;0.0;580;13
" Take ' er away , Ern , " said Stan , sitting down in the armchair next to Ernie"s .;Stan,Ernie,;;-0.0777777777778;582;13
" This is where we was before you flagged us down , " he said . " Where are we , Ern ? Somewhere in Wales ? ";he,;we,you,us,we,;-0.155555555556;586;13
" Ar , " said Ernie .;Ernie,;;0.0;587;13
" How come the Muggles do n't hear the bus ? ";;the Muggles,the Muggles,the bus,;0.0;588;13
" Them ! ";;;0.0;590;13
said Stan contemptuously . " Don " listen properly , do they ?;Stan contemptuously,;;0.0;591;13
Don " look properly either . Never notice nuffink , they don ' . ";Don,;they,nuffink,;0.0;592;13
" Best go wake up Madam Marsh , Stan , " said Ern. " We 'll be in Abergavenny in a minute . ";Ern.,;wake,We,;1.0;593;13
" ' Ere you go , Madam Marsh , " said Stan happily , as Ern stamped on the brake and the beds slid a foot or so towards the front of the bus .;Ern,the beds,;you go,;0.0;599;13
" That man ! ";;;0.0;607;14
Harry said , forgetting his troubles for a moment . " He was on the Muggle news ! ";Harry,;He,;0.0;608;14
" Sirius Black , " he said , nodding . " ' Course ' e was on the Muggle news , Neville . Where you been ? ";he,;e,you,;-0.166666666667;610;14
" You oughta read the papers more , Neville . ";;You,the papers,;0.5;612;14
" We are doing all we can to recapture Black , " said the Minister for Magic , Cornelius Fudge , this morning , " and we beg the magical community to remain calm . ";Cornelius,;We,all we,all we,Black,we,the magical community,;0.283333333333;617;15
" Well , really , I had to , do n't you know , " said an irritable Fudge . " Black is mad . He 's a danger to anyone who crosses him , magic or Muggle . I have the Prime Minister 's assurance that he will not breathe a word of Black 's true identity to anyone . And let 's face it - who'd believe him if he did ? ";;I,you,Black,He,I,he,who'd,him,he,a danger,him,the Prime Minister,a word,him,he,;-0.0180555555556;619;15
" While Muggles have been told that Black is carrying a gun ( a kind of metal wand which Muggles use to kill each other ) , the magical community lives in fear of a massacre like that of twelve years ago , when Black murdered thirteen people with a single curse . ";;Muggles,Black,Black,a gun,thirteen people,;0.0950396825397;620;15
" Scary-lookin " fing , inee ? " said Stan , who had been watching Harry read .;;Harry,Stan,Harry,;0.0;624;16
" He murdered thirteen people ? ";;He,thirteen people,;0.0;625;16
said Harry , handing the page back to Stan , " with one curse ? ";Harry,Stan,;;0.0;626;16
" Yep , " said Stan . " In front of witnesses an " all .;Stan,;;0.0;627;16
Big trouble it caused , dinnit , Ern ? ";Big trouble it,Ern,;;0.0;629;16
" Ar , " said Ern darkly .;Ern darkly,;;0.0;630;16
" Black woz a big supporter of You-Know-'Oo , " he said .;he,;Black,a big supporter,;-0.0833333333333;632;16
" What , Voldemort ? ";;;0.0;633;16
" You outta your tree ? ";;You,your tree,;0.0;636;16
yelped Stan . " ' Choo say ' is name for ? ";Stan,;Choo,;0.0;637;16
" Sorry , " said Harry hastily . " Sorry , I - I forgot - ";Harry hastily,;I,;-0.5;638;16
" Forgot ! ";;;0.0;639;16
said Stan weakly . " Blimey , my ' eart 's goin " that fast ... ";Stan weakly,;;0.2;640;16
" So - so Black was a supporter of You-Know-Who ? ";;Black,a supporter,;-0.166666666667;641;16
" Yeah , " said Stan , still rubbing his chest . " Yeah , that 's right . Very close to You-Know-'Oo , they say ... anyway , when little ' Arry Potter put paid to You-Know-'Oo " - Harry nervously flattened his fringe down again - " all You-Know-'Oo 's supporters was tracked down , was n't they , Ern ? Most of ' em knew it was all over , wiv You-Know-'Oo gone , and they came quiet . But not Sirius Black . I ' eard he thought ' e'd be second-in-command once You-Know-'Oo " ad taken over .;Harry nervously,ad,;they,Arry Potter,right,supporters,em,it,wiv You-Know-'Oo,they,I,eard he,e'd,it,all over,eard he,;0.0400545634921;643;16
" Anyway , they cornered Black in the middle of a street full of Muggles an " Black took out ' is wand and ' e blasted ' alf the street apart , an " a wizard got it , an " so did a dozen Muggles what got in the way . ';Black,e,;they,Black,a wizard,it,;-0.116666666667;644;16
An " you know what Black did then ? ";;you,Black,;-0.166666666667;646;16
" What ? ";;;0.0;648;16
" Laughed , " said Stan . " Jus " stood there an " laughed . An " when reinforcements from the Ministry of Magic got there , ' e went wiv ' em quiet as anyfink , still laughing ' is ' ead off . ';Magic,e,;;0.475;650;16
Inee mad ? ";Inee,;;-0.625;652;16
" If he were n't when he went to Azkaban , he will be now , " said Ern in his slow voice . " I'd blow meself up before I set foot in that place . Serves him right , mind ... after what he did ... ";Ern,;he,he,he,I'd blow meself,before I,him,he,before I,foot,him,;-0.00714285714286;653;16
" They ' ad a job coverin " it up , din " they , Ern ? ";it,;They,a job coverin,;0.0;654;16
Stan said . " ' Ole street blown up an " all them Muggles dead .;Stan,;Ole street,;-0.2;655;16
What was it they said ' ad ' appened , Ern ? ";it they,Ern,;;0.0;656;16
" Gas explosion , " grunted Ernie .;Ernie,;;0.0;657;16
" An " now ' e 's out , " said Stan , examining the newspaper picture of Black"s gaunt face again . " Never been a breakout from Azkaban before , ' as there , Ern ? Beats me ' ow ' e did it . Frightenin ' , eh ? Mind , I do n't fancy ' is chances against them Azkaban guards , eh , Ern ? ";;Stan,the newspaper picture,me,e,I,a breakout,me,ow,it,chances,;0.0;658;16
" Talk about summat else , Stan , there 's a good lad . Them Azkaban guards give me the collywobbles . ";;Them Azkaban guards,a good lad,me the collywobbles,;0.65;660;16
He could n't help imagining what Stan might be telling his passengers in a few nights " time .;He,Stan,;;-0.2;662;16
" ' Ear about that ' Arry Potter ? Blew up ' is Aunt ! We ' ad ' im ' ere on the Knight Bus , di ' n't we , Ern ? ' E was tryin " to run for it ... ";;We,E,Arry Potter,Aunt,ad,;0.0;663;16
" Right then , Neville , " said Stan , clapping his hands , " whereabouts in London ? ";Stan,;;0.285714285714;674;17
" Diagon Alley " said Harry .;Harry,;;0.0;675;17
" Righto , " said Stan , " ' old tight , then ... ";Stan,;;-0.0392857142857;676;17
" Thanks , " Harry said to Ern.;Harry,;;0.2;683;18
" Well , " said Harry , " bye then ! ";Harry,;;0.0;685;18
" There you are , Harry " said a voice .;;you,;0.0;688;18
At the same time , Stan shouted , " Blimey ! Ern , come ' ere ! Come ' ere ! ";Stan,;;0.0;690;18
" What didja call Neville , Minister ? ";;;0.0;693;18
" Neville ? ";;;0.0;696;18
he repeated , frowning . " This is Harry Potter . ";he,;Harry Potter,;0.0;697;18
" I knew it ! ";;I,it,;0.0;698;18
Stan shouted gleefully . " Ern ! Ern ! Guess ' oo Neville is , Ern ! ' E 's ' Arry Potter ! I can see ' is scar ! ";Stan,;oo Neville,I,;0.0;699;18
" Yes , " said Fudge testily . " Well , I 'm very glad the Knight Bus picked Harry up , but he and I need to step inside the Leaky Cauldron now ... ";;I,the Knight Bus,I,the Knight Bus,Harry,;0.65;700;18
" You 've got him , Minister ! ";;You,him,;0.0;704;18
said Tom . " Will you be wanting anything ? Beer ? Brandy ? ";Tom,;you,you,anything,;0.0;705;18
" Perhaps a pot of tea , " said Fudge , who still hadn"t let go of Harry .;;;0.0;706;18
" ' Ow come you di ' n't tell us ' oo you are , eh , Neville ? ";;tell us,oo you,oo you,;0.0;708;18
said Stan , beaming at Harry , while Ernie 's owlish face peered interestedly over Stan"s shoulder .;owlish face,Stan,Harry,Ernie,Stan,;s,;0.0;709;18
" And a private parlour , please , Tom , " said Fudge pointedly .;;;0.0;710;18
" Bye , " Harry said miserably to Stan and Ern , as Tom beckoned Fudge towards the passage that led from the bar .;Harry,Tom,;;0.0;711;18
" Bye , Neville ! ";;;0.0;712;18
" Sit down , Harry , " said Fudge , indicating a chair by the fire .;;;-0.155555555556;716;18
" I am Cornelius Fudge , Harry . The Minister for Magic . ";;I,Cornelius,Cornelius,;0.5;719;18
" Well , Harry , " said Fudge , pouring out tea , " you 've had us all in a right flap , I do n't mind telling you . Running away from your aunt and uncle 's house like that ! I'd started to think ... but you 're safe , and that 's what matters . ";;you,I,I'd,you,us all in,you,;0.428571428571;723;18
" Eat , Harry , you look dead on your feet . Now then ... You will be pleased to hear that we have dealt with the unfortunate blowing-up of Miss Marjorie Dursley . Two members of the Accidental Magic Reversal Department were dispatched to Privet Drive a few hours ago . Miss Dursley has been punctured and her memory has been modified . She has no recollection of the incident at all . So that 's that , and no harm done . ";;you,You,we,the Accidental Magic Reversal Department,Miss Dursley,her memory,She,no harm,Drive a few hours,no recollection,;0.02;725;18
" Ah , you 're worrying about the reaction of your aunt and uncle ? ";;you,;0.0;728;18
said Fudge . " Well , I wo n't deny that they are extremely angry , Harry , but they are prepared to take you back next summer as long as you stay at Hogwarts for the Christmas and Easter holidays . ";;I,they,they,you back next summer,you stay,;-0.1375;729;18
" I always stay at Hogwarts for the Christmas and Easter holidays , " he said , " and I do n't ever want to go back to Privet Drive . ";he,;I,I,Drive,;0.0;731;18
" Now , now , I 'm sure you 'll feel differently once you 've calmed down , " said Fudge in a worried tone . " They are your family , after all , and I 'm sure you are fond of each other - er - very deep down . ";;I,sure you,you,sure you,They,I,sure you,your family,sure you,fond,;0.0939814814815;732;18
" So all that remains , " said Fudge , now buttering himself a second crumpet , " is to decide where you 're going to spend the last two weeks of your holidays . I suggest you take a room here at the Leaky Cauldron and - ";;all that,you,I,you,you,a room,;0.0;735;18
" Hang on , " blurted Harry , " what about my punishment ? ";Harry,;;0.0;736;18
" Punishment ? ";;;0.0;738;18
" I broke the law ! ";;I,the law,;0.0;739;18
Harry said . " The Decree for the Restriction of Underage Wizardry ! ";Harry,;;0.0;740;18
" Oh , my dear boy , we 're not going to punish you for a little thing like that ! ";;we,you,you,a little thing,;-0.234375;741;18
cried Fudge , waving his crumpet impatiently . " It was an accident ! We do n't send people to Azkaban just for blowing up their aunts ! ";;It,We,an accident,people,;0.0;742;18
" Last year , I got an official warning just because a house-elf smashed a pudding in my uncle 's house ! ";;I,a house-elf,an official warning,a pudding,;0.0;744;18
said Harry , frowning . " The Ministry of Magic said I'd be expelled from Hogwarts if there was any more magic there ! ";Harry,;Magic,I'd,I'd,any more magic,;0.625;745;18
" Circumstances change , Harry ... we have to take into account ... in the present climate ... surely you do n't want to be expelled ? ";;Circumstances,we,you,into account,;0.0;747;18
" Of course I do n't , " said Harry .;Harry,;Of course I,;0.0;748;18
